"id","numberofAA"
"sp|Q07878|VPS13_YEAST",3144
"sp|P0C2I2|YD14B_YEAST",1755
"sp|Q12352|YD041_YEAST",117
"sp|Q12240|YD215_YEAST",137
"sp|Q8TGP7|YD025_YEAST",34
"sp|P39559|YAM3_YEAST",98
"sp|P87283|YD274_YEAST",123
"sp|Q8TGR5|YE030_YEAST",104
"sp|Q02217|YE034_YEAST",200
"sp|O13511|YA065_YEAST",128
"sp|P38749|YAP3_YEAST",330
"sp|A0A023PZH1|YE165_YEAST",118
"sp|Q03612|YE11B_YEAST",1755
"sp|P87191|YE119_YEAST",123
"sp|A0A023PXB9|YD99W_YEAST",121
"sp|Q02896|YDC1_YEAST",317
"sp|P39725|YAE5_YEAST",102
"sp|P25383|YC21A_YEAST",438
"sp|P0C2J5|YL22B_YEAST",1598
"sp|P46986|YJS2_YEAST",105
"sp|P33199|YGB5_YEAST",130
"sp|P0CI67|YHU3_YEAST",198
"sp|O13553|YL317_YEAST",144
"sp|O13532|YL217_YEAST",107
"sp|P0C5Q2|YM013_YEAST",26
"sp|O13544|YL302_YEAST",120
"sp|Q06170|YL326_YEAST",240
"sp|P40560|YIA1_YEAST",513
"sp|P47022|YJL8_YEAST",219
"sp|P53870|YNT3_YEAST",558
"sp|Q3E807|YO011_YEAST",68
"sp|A0A023PZG9|YM047_YEAST",121
"sp|P53912|YNN4_YEAST",376
"sp|Q08498|YO082_YEAST",113
"sp|P0CL33|YH054_YEAST",64
"sp|Q06537|YP153_YEAST",140
"sp|P38893|YH10_YEAST",341
"sp|A0A023PZI4|YH069_YEAST",120
"sp|P35723|YET1_YEAST",206
"sp|Q04838|YM88_YEAST",102
"sp|P53735|ZRG17_YEAST",605
"sp|P54999|RUXF_YEAST",86
"sp|P21801|SDHB_YEAST",266
"sp|P38128|SMP1_YEAST",452
"sp|Q02100|SKO1_YEAST",647
"sp|P38925|SMF1_YEAST",575
"sp|Q12516|SRF1_YEAST",437
"sp|Q12505|SKS1_YEAST",502
"sp|P53201|SWC4_YEAST",476
"sp|P09959|SWI6_YEAST",803
"sp|P38789|SSF1_YEAST",453
"sp|P42883|THI12_YEAST",340
"sp|Q02776|TIM50_YEAST",476
"sp|P16120|THRC_YEAST",514
"sp|Q05024|TRI1_YEAST",226
"sp|P21734|UBC1_YEAST",215
"sp|P39547|UIP3_YEAST",235
"sp|Q06263|VTA1_YEAST",330
"sp|Q06696|VPS36_YEAST",566
"sp|Q03964|YD17A_YEAST",440
"sp|P25349|YCP4_YEAST",247
"sp|D6VPM8|YAJ3_YEAST",179
"sp|Q12264|YD023_YEAST",106
"sp|P0C261|YM057_YEAST",129
"sp|P53316|YG5B_YEAST",781
"sp|P36127|YK12_YEAST",104
"sp|P36015|YKT6_YEAST",200
"sp|Q8TGL2|YO231_YEAST",66
"sp|P36138|YK25_YEAST",183
"sp|Q3E7A6|YM007_YEAST",36
"sp|Q08789|YO333_YEAST",138
"sp|Q08915|YO392_YEAST",147
"sp|P53857|YNX4_YEAST",426
"sp|Q12322|YO114_YEAST",202
"sp|P34245|YKJ7_YEAST",136
"sp|P36061|YKO7_YEAST",205
"sp|Q06522|YP147_YEAST",304
"sp|P32792|YHH7_YEAST",385
"sp|P0CX97|YP283_YEAST",160
"sp|Q06107|YP114_YEAST",315
"sp|P0C5R7|YP169_YEAST",72
"sp|P38750|YHA8_YEAST",627
"sp|P53749|YN92_YEAST",607
"sp|Q04711|YM11B_YEAST",1755
"sp|Q03434|YM12B_YEAST",1755
"sp|Q04214|YM13B_YEAST",1755
"sp|P38900|YH19_YEAST",624
"sp|P39523|YM11_YEAST",943
"sp|P40490|YIK0_YEAST",117
"sp|P40218|YM24_YEAST",223
"sp|P53584|YTP1_YEAST",459
"sp|P40455|YIP2_YEAST",235
"sp|P39977|YEH8_YEAST",110
"sp|Q12077|YL140_YEAST",108
"sp|P41930|SSU1_YEAST",458
"sp|P54000|SUB1_YEAST",292
"sp|P47153|TDA4_YEAST",279
"sp|P46677|TAF1_YEAST",1066
"sp|P53322|TNA1_YEAST",534
"sp|P40308|TGL3_YEAST",642
"sp|P43534|THI5_YEAST",340
"sp|P06786|TOP2_YEAST",1428
"sp|P38319|TYDP1_YEAST",544
"sp|P20049|TYR1_YEAST",452
"sp|P39001|UME6_YEAST",836
"sp|P34247|UTP11_YEAST",250
"sp|P25361|YCT3_YEAST",127
"sp|P0C2I3|YD15B_YEAST",1755
"sp|Q03823|YM35_YEAST",816
"sp|P0CX89|YH212_YEAST",111
"sp|O13533|YH049_YEAST",98
"sp|P40105|YRF12_YEAST",1681
"sp|P34240|ZRT3_YEAST",503
"sp|P36150|SUMT_YEAST",593
"sp|Q06677|SWA2_YEAST",668
"sp|P13574|STE12_YEAST",688
"sp|P38085|TAT1_YEAST",619
"sp|P50105|TAF4_YEAST",388
"sp|O13539|THP2_YEAST",261
"sp|P00937|TRPG_YEAST",484
"sp|Q12094|TSR3_YEAST",313
"sp|P40003|VAB2_YEAST",282
"sp|P37370|VRP1_YEAST",817
"sp|Q03388|VPS72_YEAST",795
"sp|P39904|VPS52_YEAST",641
"sp|Q07410|YD062_YEAST",141
"sp|Q07530|YD114_YEAST",308
"sp|Q04585|YDR09_YEAST",715
"sp|Q05503|YD340_YEAST",100
"sp|P0C5M2|YD406_YEAST",81
"sp|P0C5M6|YE020_YEAST",65
"sp|Q3E7B0|YE053_YEAST",37
"sp|Q07658|YD228_YEAST",213
"sp|P38258|YBU9_YEAST",127
"sp|P47118|YAE1_YEAST",141
"sp|P38189|YBG2_YEAST",126
"sp|P38842|YHU0_YEAST",239
"sp|A0A023PXP4|YL235_YEAST",132
"sp|Q2V2P6|YG194_YEAST",80
"sp|Q8TGM4|YL286_YEAST",44
"sp|P46987|YJS1_YEAST",611
"sp|P53209|YG1A_YEAST",190
"sp|P40326|YG5N_YEAST",108
"sp|Q3E769|YO59A_YEAST",90
"sp|Q8TGM1|YL399_YEAST",34
"sp|P0C5R4|YO83A_YEAST",46
"sp|P53340|YG62_YEAST",73
"sp|Q3E805|YO376_YEAST",51
"sp|P0C5P5|YK165_YEAST",77
"sp|Q12506|YO314_YEAST",109
"sp|P53862|YNW8_YEAST",258
"sp|O13560|YL444_YEAST",100
"sp|Q07880|YL044_YEAST",148
"sp|P40536|YID2_YEAST",118
"sp|Q99318|YO318_YEAST",101
"sp|Q99326|YO338_YEAST",363
"sp|Q3E7Z9|YO038_YEAST",31
"sp|Q02749|YP068_YEAST",293
"sp|O13567|YP126_YEAST",102
"sp|Q04502|YMI9_YEAST",122
"sp|P40022|YEM4_YEAST",185
"sp|Q12179|YP245_YEAST",454
"sp|O13568|YP130_YEAST",135
"sp|Q08964|YP216_YEAST",1102
"sp|P47062|YJC8_YEAST",111
"sp|P32616|YEF5_YEAST",141
"sp|P0C5N6|YH32A_YEAST",59
"sp|Q8TGS4|YM315_YEAST",35
"sp|A0A023PYF7|YE172_YEAST",126
"sp|P0CX76|YM12A_YEAST",440
"sp|P0CX15|YRF17_YEAST",1859
"sp|P39992|YEC3_YEAST",682
"sp|P0CX14|YRF13_YEAST",1859
"sp|P0C0X0|RS28B_YEAST",67
"sp|Q03124|RSC9_YEAST",581
"sp|Q03799|RT08_YEAST",155
"sp|Q12136|SAS10_YEAST",610
"sp|P40084|RTR1_YEAST",226
"sp|Q12745|SEC39_YEAST",709
"sp|P32608|RTG2_YEAST",588
"sp|P38968|SEC31_YEAST",1273
"sp|P38164|SEA4_YEAST",1038
"sp|P38247|SLM4_YEAST",162
"sp|P08458|SPS1_YEAST",490
"sp|P25345|SYNM_YEAST",492
"sp|P11325|SYLM_YEAST",894
"sp|Q07921|TEN1_YEAST",160
"sp|P15625|SYFA_YEAST",503
"sp|P47030|TAX4_YEAST",604
"sp|Q03533|TDA1_YEAST",586
"sp|P53552|THO2_YEAST",1597
"sp|P27654|TIP1_YEAST",210
"sp|Q08975|THI21_YEAST",551
"sp|P13099|TOP3_YEAST",656
"sp|P33122|TYE7_YEAST",291
"sp|Q12063|UPPS_YEAST",375
"sp|P38349|UBX7_YEAST",436
"sp|P47161|VPS70_YEAST",811
"sp|Q02725|VTC3_YEAST",835
"sp|P40438|VTH1_YEAST",1549
"sp|Q03494|YD22B_YEAST",1770
"sp|P25657|YCY9_YEAST",155
"sp|P0C5M7|YE050_YEAST",63
"sp|P0C1V3|YA016_YEAST",61
"sp|P0C5M8|YE090_YEAST",29
"sp|Q8TGP3|YE008_YEAST",30
"sp|Q04925|YDR22_YEAST",415
"sp|P87271|YD455_YEAST",102
"sp|O13512|YA64B_YEAST",126
"sp|P87274|YD526_YEAST",156
"sp|P87272|YD509_YEAST",115
"sp|Q03049|YD541_YEAST",344
"sp|Q03619|YE12B_YEAST",1755
"sp|P0C5M4|YD85A_YEAST",75
"sp|A0A023PYE9|YE087_YEAST",183
"sp|P38350|YB9U_YEAST",133
"sp|P89495|YB109_YEAST",111
"sp|P38150|YB9Z_YEAST",797
"sp|Q8TGU6|YB182_YEAST",64
"sp|P38268|YBW6_YEAST",175
"sp|P38362|YB8J_YEAST",165
"sp|P53265|YG2W_YEAST",400
"sp|P53185|YG036_YEAST",909
"sp|Q8TGR1|YL120_YEAST",33
"sp|Q3E740|YG258_YEAST",77
"sp|P53310|YG55_YEAST",102
"sp|Q05898|YL296_YEAST",108
"sp|P53213|YG1E_YEAST",109
"sp|Q12173|YG31A_YEAST",290
"sp|Q3E825|YL307_YEAST",87
"sp|Q06199|YL456_YEAST",204
"sp|Q08465|YNG1_YEAST",219
"sp|Q12012|YO289_YEAST",251
"sp|Q08172|YO024_YEAST",172
"sp|P36111|YKZ5_YEAST",568
"sp|P36133|YK20_YEAST",167
"sp|P34251|YKK7_YEAST",309
"sp|P0CF20|YO163_YEAST",169
"sp|P36067|YKN1_YEAST",173
"sp|Q03629|YMH9_YEAST",201
"sp|P47072|YJB6_YEAST",561
"sp|Q06595|YP196_YEAST",470
"sp|Q03177|YMZ2_YEAST",834
"sp|Q08958|YP205_YEAST",114
"sp|P53151|YGI8_YEAST",121
"sp|P47159|YJ94_YEAST",448
"sp|P53097|YGU3_YEAST",103
"sp|A0A023PXL1|YH019_YEAST",197
"sp|Q8TGN3|YJ77A_YEAST",28
"sp|Q08927|YP185_YEAST",131
"sp|A0A023PZH5|YM290_YEAST",115
"sp|Q8TGK1|YH21B_YEAST",99
"sp|P53740|YN8S_YEAST",393
"sp|Q3E843|YM58C_YEAST",45
"sp|P53726|YN8E_YEAST",119
"sp|P42840|YN60_YEAST",284
"sp|P40104|YE19_YEAST",122
"sp|P40101|YE16_YEAST",306
"sp|P0CX61|YF21A_YEAST",438
"sp|Q04867|YM91_YEAST",317
"sp|Q8TGS7|YM182_YEAST",28
"sp|P0C5Q6|YM94A_YEAST",74
"sp|Q04175|SXM1_YEAST",944
"sp|P53616|SUN4_YEAST",420
"sp|P39980|SIT1_YEAST",628
"sp|P38699|STB5_YEAST",743
"sp|P47079|TCPQ_YEAST",568
"sp|Q12109|SYWC_YEAST",432
"sp|P25638|TAH1_YEAST",111
"sp|P42949|TIM16_YEAST",149
"sp|Q12004|TFB4_YEAST",338
"sp|Q03290|TFB3_YEAST",321
"sp|P53840|TOF1_YEAST",1238
"sp|Q12441|YD12A_YEAST",440
"sp|P36031|YKW3_YEAST",110
"sp|Q6B0Y7|YM075_YEAST",121
"sp|P40057|YER4_YEAST",128
"sp|P53056|YGZE_YEAST",76
"sp|Q03187|YF013_YEAST",267
"sp|Q3E7A8|YN162_YEAST",72
"sp|P47053|YJE3_YEAST",257
"sp|P0C5N4|YH73B_YEAST",26
"sp|P0C5M9|YF009_YEAST",85
"sp|P53752|YN95_YEAST",436
"sp|Q8TGU3|YF030_YEAST",33
"sp|P0CD97|YR039_YEAST",72
"sp|P42844|ZIM17_YEAST",174
"sp|P00931|TRP_YEAST",707
"sp|P39538|UBP12_YEAST",1254
"sp|P40041|VHR2_YEAST",505
"sp|P40046|VTC1_YEAST",129
"sp|Q07629|YD218_YEAST",317
"sp|Q00590|YD213_YEAST",100
"sp|A0A023PZE6|YD048_YEAST",104
"sp|Q3E6R5|YD381_YEAST",114
"sp|Q8TGP2|YE023_YEAST",70
"sp|O13513|YA056_YEAST",116
"sp|Q12023|YD011_YEAST",107
"sp|Q03362|YD476_YEAST",224
"sp|P39109|YCFI_YEAST",1515
"sp|P0CX16|YE076_YEAST",216
"sp|Q8TGP5|YD464_YEAST",62
"sp|Q3E756|YB029_YEAST",94
"sp|P38209|YBB2_YEAST",133
"sp|P38202|YBC8_YEAST",106
"sp|Q8TGQ2|YC045_YEAST",116
"sp|P38178|YBI3_YEAST",141
"sp|Q12528|YL111_YEAST",110
"sp|Q12288|YL126_YEAST",251
"sp|P38799|YHN8_YEAST",552
"sp|P38775|YHK5_YEAST",560
"sp|Q06235|YL162_YEAST",118
"sp|P38776|YHK8_YEAST",514
"sp|P42942|YG4I_YEAST",411
"sp|Q05899|YL297_YEAST",129
"sp|O13531|YL202_YEAST",108
"sp|P47091|YJY8_YEAST",120
"sp|O13530|YL198_YEAST",119
"sp|Q08842|YO364_YEAST",122
"sp|P38733|YHD7_YEAST",133
"sp|P36071|YKM3_YEAST",126
"sp|P36140|YK27_YEAST",101
"sp|P36151|YK50_YEAST",352
"sp|Q3E7B9|YO08A_YEAST",74
"sp|P0CX58|YP12A_YEAST",440
"sp|P47174|YJ9K_YEAST",117
"sp|P38763|YHI2_YEAST",256
"sp|Q08953|YP197_YEAST",137
"sp|Q04436|YMZ3_YEAST",120
"sp|O13517|YP102_YEAST",100
"sp|P0C5Q8|YN67A_YEAST",48
"sp|A0A023PYH0|YH070_YEAST",136
"sp|Q04299|YMX7_YEAST",284
"sp|Q6Q5P6|YH41A_YEAST",413
"sp|P53979|YNB3_YEAST",125
"sp|Q3E817|YF041_YEAST",63
"sp|Q04706|YM11A_YEAST",440
"sp|P40500|YII9_YEAST",205
"sp|P28625|YIM1_YEAST",365
"sp|P54786|ZDS2_YEAST",942
"sp|P41920|YRB1_YEAST",201
"sp|P53066|YGZ2_YEAST",181
"sp|P38163|SRO77_YEAST",1010
"sp|Q07084|SSK1_YEAST",712
"sp|D6VTK4|STE2_YEAST",431
"sp|P32597|STH1_YEAST",1359
"sp|P39078|TCPD_YEAST",528
"sp|P53215|THG1_YEAST",237
"sp|Q06490|THI22_YEAST",572
"sp|Q01852|TIM44_YEAST",431
"sp|P53851|TEX1_YEAST",422
"sp|Q12415|TFC7_YEAST",435
"sp|P32837|UGA4_YEAST",571
"sp|Q02767|VPS28_YEAST",242
"sp|Q03864|YD102_YEAST",110
"sp|Q3E796|YD182_YEAST",67
"sp|Q03904|YDR33_YEAST",111
"sp|P87282|YD271_YEAST",123
"sp|Q03193|YD090_YEAST",310
"sp|A0A023PYD0|YA059_YEAST",140
"sp|P87287|YD366_YEAST",132
"sp|P40574|YAP5_YEAST",245
"sp|Q12489|YD012_YEAST",107
"sp|Q2V2P7|YD461_YEAST",80
"sp|P39703|YAA4_YEAST",215
"sp|P89888|YE075_YEAST",203
"sp|Q7M4S9|YB113_YEAST",792
"sp|Q3E794|YB072_YEAST",53
"sp|Q12266|YB11A_YEAST",440
"sp|Q3E7Y5|YB111_YEAST",667
"sp|P90471|YB09A_YEAST",74
"sp|P38331|YB92_YEAST",238
"sp|P39728|YAD7_YEAST",267
"sp|P38252|YBT9_YEAST",199
"sp|P47004|YJP0_YEAST",100
"sp|P0C5N3|YG41A_YEAST",154
"sp|Q3E747|YL363_YEAST",85
"sp|Q12269|YG12B_YEAST",1755
"sp|P53307|YG4O_YEAST",113
"sp|P53278|YG3A_YEAST",816
"sp|P53269|YG31_YEAST",259
"sp|Q08681|YO248_YEAST",100
"sp|O94085|YL339_YEAST",183
"sp|P53291|YG3U_YEAST",111
"sp|Q3E826|YK068_YEAST",78
"sp|A0A023PZK9|YL458_YEAST",126
"sp|Q08811|YO345_YEAST",116
"sp|Q3E824|YO020_YEAST",90
"sp|P43540|YFG4_YEAST",174
"sp|P0CF00|YL57E_YEAST",54
"sp|P43617|YFL5_YEAST",309
"sp|Q04203|YP012_YEAST",84
"sp|Q06594|YP195_YEAST",109
"sp|Q08995|YP204_YEAST",1032
"sp|P53100|YGT5_YEAST",379
"sp|Q3E751|YP119_YEAST",87
"sp|P0C5R8|YP17A_YEAST",61
"sp|P40058|YER5_YEAST",173
"sp|A0A023PYG1|YH002_YEAST",162
"sp|O13535|YH11B_YEAST",1793
"sp|A0A023PXE5|YH006_YEAST",117
"sp|P53750|YN93_YEAST",290
"sp|A0A023PZD5|YH030_YEAST",153
"sp|Q03219|YM44_YEAST",274
"sp|A0A023PXQ9|YM316_YEAST",102
"sp|A0A023PXH2|YM31A_YEAST",111
"sp|Q03695|YM58_YEAST",313
"sp|P0C270|YE38A_YEAST",34
"sp|P0CX69|YM14A_YEAST",440
"sp|Q6B0Z2|YM101_YEAST",105
"sp|P43562|YFE0_YEAST",540
"sp|P47043|ZAP1_YEAST",880
"sp|Q06325|YPS7_YEAST",596
"sp|P38815|YPT35_YEAST",214
"sp|P12954|SRS2_YEAST",1174
"sp|P32343|SSH4_YEAST",579
"sp|P54003|SUR7_YEAST",302
"sp|P39077|TCPG_YEAST",534
"sp|P48527|SYYM_YEAST",492
"sp|Q12000|TMA46_YEAST",345
"sp|Q04235|TYW2_YEAST",462
"sp|Q03337|TRS31_YEAST",283
"sp|P25650|YCX5_YEAST",117
"sp|A0A023PZ94|YA031_YEAST",102
"sp|Q03780|YD239_YEAST",787
"sp|Q05612|YD278_YEAST",105
"sp|A0A023PZC7|YE152_YEAST",188
"sp|A0A023PZG5|YE137_YEAST",101
"sp|Q8TGR4|YE088_YEAST",48
"sp|P38299|YB34_YEAST",523
"sp|P34224|YBF9_YEAST",193
"sp|P38177|YBI6_YEAST",466
"sp|P53952|YNF0_YEAST",270
"sp|P42936|YG4D_YEAST",225
"sp|A0A023PYI2|YI142_YEAST",110
"sp|P53240|YG27_YEAST",122
"sp|P53293|YG3W_YEAST",376
"sp|P35995|YKW2_YEAST",705
"sp|Q12484|YO343_YEAST",108
"sp|P0C5Q9|YO08B_YEAST",33
"sp|P43538|YFG6_YEAST",392
"sp|Q3E806|YO316_YEAST",69
"sp|Q07986|YL036_YEAST",203
"sp|Q8TGJ0|YO394_YEAST",55
"sp|Q07927|YL012_YEAST",99
"sp|Q12244|YL054_YEAST",843
"sp|Q8TGS1|YO032_YEAST",66
"sp|P43608|YFK5_YEAST",114
"sp|Q02864|YP071_YEAST",156
"sp|Q12492|YP064_YEAST",139
"sp|Q2V2P0|YP145_YEAST",78
"sp|Q6B108|YM116_YEAST",100
"sp|P53975|YNB9_YEAST",284
"sp|A0A023PXD3|YE88A_YEAST",107
"sp|Q06177|TMA10_YEAST",86
"sp|P10863|TIR1_YEAST",254
"sp|P53299|TIM13_YEAST",105
"sp|Q08144|TLG2_YEAST",397
"sp|P29055|TF2B_YEAST",345
"sp|P32897|TIM23_YEAST",222
"sp|Q07824|TPO1_YEAST",586
"sp|P38334|TRS20_YEAST",175
"sp|Q08960|TYW1_YEAST",810
"sp|Q04179|URH1_YEAST",340
"sp|P52488|UBA2_YEAST",636
"sp|P34223|UBX1_YEAST",423
"sp|Q05934|VID22_YEAST",901
"sp|P38358|VBA2_YEAST",474
"sp|P40151|WRIP1_YEAST",587
"sp|P53853|VPS75_YEAST",264
"sp|Q03308|VPS16_YEAST",798
"sp|P25601|YCH5_YEAST",146
"sp|Q8TGP8|YD086_YEAST",144
"sp|P46951|YPP1_YEAST",817
"sp|P39015|STM1_YEAST",273
"sp|P38359|SUL1_YEAST",859
"sp|P38714|SYRM_YEAST",643
"sp|Q05506|SYRC_YEAST",607
"sp|P40328|TBP6_YEAST",754
"sp|P40085|TAPT1_YEAST",556
"sp|P35189|TAF14_YEAST",244
"sp|P16649|TUP1_YEAST",713
"sp|Q04500|UTP14_YEAST",899
"sp|P47075|VTC4_YEAST",721
"sp|P48569|YD183_YEAST",320
"sp|Q3E818|YD194_YEAST",50
"sp|Q12115|YD016_YEAST",100
"sp|Q8TGP9|YD59B_YEAST",58
"sp|A0A023PYC6|YA16A_YEAST",104
"sp|P25607|YCZ1_YEAST",182
"sp|Q3E7A2|YE078_YEAST",54
"sp|Q04069|YD431_YEAST",103
"sp|Q08182|YAP7_YEAST",245
"sp|Q12491|YB21B_YEAST",1770
"sp|P38220|YBN7_YEAST",110
"sp|Q8TGQ5|YB131_YEAST",29
"sp|Q2V2Q3|YB201_YEAST",67
"sp|Q3E787|YC095_YEAST",52
"sp|P53169|YBP2_YEAST",641
"sp|P47044|YJF5_YEAST",245
"sp|P53964|YND3_YEAST",284
"sp|Q06676|YFT2_YEAST",274
"sp|O13573|YL252_YEAST",101
"sp|P47038|YJG4_YEAST",131
"sp|P53268|YG2Z_YEAST",129
"sp|Q99219|YI31A_YEAST",290
"sp|A0A023PZF9|YI023_YEAST",107
"sp|Q03885|YI017_YEAST",199
"sp|Q8TGN5|YI105_YEAST",46
"sp|P53249|YG2G_YEAST",370
"sp|O14468|YO304_YEAST",76
"sp|Q8TGU1|YG188_YEAST",46
"sp|Q12182|YO342_YEAST",319
"sp|P47086|YJY1_YEAST",261
"sp|P53878|YNS1_YEAST",407
"sp|P46994|YJQ9_YEAST",122
"sp|P40523|YIF5_YEAST",627
"sp|Q08956|YIG1_YEAST",461
"sp|P40169|YNT4_YEAST",301
"sp|P53910|YNO0_YEAST",189
"sp|O13556|YL462_YEAST",202
"sp|P36089|YKG6_YEAST",147
"sp|P40579|YIV5_YEAST",254
"sp|P38722|YHE9_YEAST",271
"sp|P40575|YIU0_YEAST",100
"sp|P40323|YP073_YEAST",161
"sp|Q03080|YP039_YEAST",316
"sp|P0CL29|YML33_YEAST",191
"sp|P53138|YGK9_YEAST",107
"sp|P47131|YJ55_YEAST",105
"sp|P38765|YHI9_YEAST",294
"sp|P53827|YN43_YEAST",115
"sp|P0C2J0|YP13B_YEAST",1756
"sp|A0A023PXE8|YH028_YEAST",106
"sp|Q8TGN6|YH137_YEAST",216
"sp|P38616|YGP1_YEAST",354
"sp|P53182|YGE1_YEAST",67
"sp|Q03648|YM59_YEAST",457
"sp|Q8TGK0|YH1E_YEAST",99
"sp|Q3E758|YH048_YEAST",44
"sp|A0A023PXQ4|YM173_YEAST",394
"sp|P40448|YIQ3_YEAST",117
"sp|A0A023PYJ7|YM304_YEAST",116
"sp|P40440|YIR1_YEAST",109
"sp|P53162|YGG9_YEAST",154
"sp|Q12324|YVC1_YEAST",675
"sp|Q06224|YSH1_YEAST",779
"sp|P36019|YPT53_YEAST",220
"sp|P36166|PXL1_YEAST",706
"sp|Q03713|RCF1_YEAST",159
"sp|P03871|REP1_YEAST",373
"sp|P25332|RBSK_YEAST",333
"sp|P0C0W9|RL11A_YEAST",174
"sp|P02406|RL28_YEAST",149
"sp|P0CX43|RL1A_YEAST",217
"sp|P0CX42|RL23B_YEAST",137
"sp|P51402|RL37B_YEAST",88
"sp|Q04599|RM01_YEAST",285
"sp|P40858|RN49_YEAST",161
"sp|P38064|RM16_YEAST",232
"sp|P20436|RPAB3_YEAST",146
"sp|P27999|RPB9_YEAST",122
"sp|Q12277|RRP42_YEAST",265
"sp|P40042|RRT13_YEAST",185
"sp|P39735|SAW1_YEAST",261
"sp|P40963|SAS2_YEAST",338
"sp|P38255|RXT2_YEAST",430
"sp|Q3E784|SLO1_YEAST",85
"sp|P39723|SPC72_YEAST",622
"sp|P38717|SIP3_YEAST",1229
"sp|P38228|TCM62_YEAST",572
"sp|P47988|TEA1_YEAST",759
"sp|P36100|T2EA_YEAST",482
"sp|P53228|TAL2_YEAST",333
"sp|Q05998|THI7_YEAST",598
"sp|P32802|TMN1_YEAST",667
"sp|P33890|TIR2_YEAST",251
"sp|P54857|TGL2_YEAST",326
"sp|P38288|TOS1_YEAST",455
"sp|P12689|REV1_YEAST",985
"sp|P43556|RGD2_YEAST",714
"sp|P49166|RL37A_YEAST",88
"sp|P49626|RL4B_YEAST",362
"sp|P43620|RMD8_YEAST",662
"sp|P34087|RPB7_YEAST",171
"sp|P38961|RRP8_YEAST",392
"sp|P0CX55|RS18A_YEAST",146
"sp|P0C0W1|RS22A_YEAST",130
"sp|P39931|SS120_YEAST",234
"sp|P46670|TBCC_YEAST",268
"sp|P39515|TIM17_YEAST",158
"sp|P00927|THDH_YEAST",576
"sp|P34163|TGL1_YEAST",548
"sp|Q12009|TRMB_YEAST",286
"sp|Q03774|TRM82_YEAST",444
"sp|Q03860|TVP15_YEAST",143
"sp|P27515|URK1_YEAST",501
"sp|Q04006|UPS3_YEAST",179
"sp|P50102|UBP8_YEAST",471
"sp|P39937|PAC2_YEAST",518
"sp|P25610|PAU3_YEAST",124
"sp|P53343|PAU12_YEAST",120
"sp|P12383|PDR1_YEAST",1068
"sp|Q07362|PBP4_YEAST",185
"sp|P42841|PFS2_YEAST",465
"sp|P38361|PHO89_YEAST",574
"sp|P28005|POP5_YEAST",173
"sp|P07283|PMM_YEAST",254
"sp|Q06892|POS5_YEAST",414
"sp|Q04119|PPN1_YEAST",674
"sp|P33775|PMT1_YEAST",817
"sp|P46971|PMT4_YEAST",762
"sp|P15938|PRP16_YEAST",1071
"sp|P53174|PRM8_YEAST",237
"sp|Q03776|PRP42_YEAST",544
"sp|Q12146|PSF3_YEAST",194
"sp|P39677|RRF2M_YEAST",819
"sp|Q08745|RS10A_YEAST",105
"sp|P40161|RT106_YEAST",455
"sp|P34218|SAS3_YEAST",831
"sp|P40505|SDS3_YEAST",327
"sp|Q04951|SCW10_YEAST",389
"sp|Q08490|SGO1_YEAST",590
"sp|P47166|SGM1_YEAST",707
"sp|P40541|SCC3_YEAST",1150
"sp|P53315|SOL4_YEAST",255
"sp|P36131|SPC34_YEAST",295
"sp|P32603|SPR1_YEAST",445
"sp|P46944|TRS85_YEAST",698
"sp|P38151|PBP2_YEAST",413
"sp|Q12515|PAR32_YEAST",295
"sp|P53112|PEX14_YEAST",341
"sp|P38244|PFF1_YEAST",976
"sp|P32609|PEP7_YEAST",515
"sp|P47180|PGLR_YEAST",361
"sp|P07270|PHO4_YEAST",312
"sp|P32383|PLC1_YEAST",869
"sp|P32523|PRP19_YEAST",503
"sp|P19956|RM44_YEAST",98
"sp|Q04598|RM34_YEAST",105
"sp|Q07915|RLP24_YEAST",199
"sp|P32529|RPA12_YEAST",125
"sp|P10964|RPA1_YEAST",1664
"sp|Q04693|RSE1_YEAST",1361
"sp|Q01163|RT23_YEAST",450
"sp|P38175|RT21_YEAST",177
"sp|P14693|SAM35_YEAST",329
"sp|Q08986|SAM3_YEAST",587
"sp|Q03656|SKY1_YEAST",742
"sp|P36094|SPC42_YEAST",363
"sp|P35208|SPT10_YEAST",640
"sp|Q06563|SYM1_YEAST",197
"sp|P39965|SYPM_YEAST",576
"sp|P48606|TBCA_YEAST",106
"sp|P04801|SYTC_YEAST",734
"sp|Q04226|TAF11_YEAST",346
"sp|Q08687|TMA16_YEAST",178
"sp|P0CF16|U5071_YEAST",290
"sp|P43604|ULI1_YEAST",169
"sp|P40522|VHR1_YEAST",640
"sp|P53297|PBP1_YEAST",722
"sp|P39108|PEX7_YEAST",375
"sp|P16862|PFKA2_YEAST",959
"sp|P28795|PEX3_YEAST",441
"sp|P38264|PHO88_YEAST",188
"sp|P17157|PHO85_YEAST",305
"sp|P40091|PEA2_YEAST",420
"sp|P28004|PRP45_YEAST",379
"sp|P38009|PUR92_YEAST",592
"sp|P08518|RPB2_YEAST",1224
"sp|Q3E7Y3|RS22B_YEAST",130
"sp|P0CX37|RS6A_YEAST",236
"sp|P32368|SAC1_YEAST",623
"sp|P53850|RTC4_YEAST",401
"sp|P48415|SEC16_YEAST",2195
"sp|P30619|SEC1_YEAST",724
